,AAPL,ABBV,ABT,ADBE,ADP,AMD,AMGN,AMT,AMZN,AVGO,BAC,BKNG,BLK,BMY,BRK-B,C,CAT,CB,COST,CRM,CVX,DIS,DUK,ELV,GE,GILD,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LLY,LMT,LOW,MA,MDLZ,MDT,META,MMC,MRK,MS,MSFT,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLD,PM,PYPL,QCOM,REGN,RTX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TSLA,TXN,UBER,UNH,UNP,UPS,V,VRTX,VZ,WMT,XOM,ZTS
2022-09-07,0.009254056561060153,0.00814023038277778,0.019374893175604813,0.031007368466582363,0.015033172415643836,0.011305886380174046,0.010610259028317248,0.020930181923634716,0.026722663554652915,0.013909962602401515,0.015426515820955,0.031738182337339715,0.019028722390837194,0.0016023987220676883,0.01608884003742128,0.008502673199004107,0.0011071226616417018,0.017066503846803638,0.02069732327859919,0.010282089909748215,-0.012792586375455772,0.023617168531175015,0.032690227122462945,0.016813338343409923,0.01967849510458275,0.022085513048282657,0.024716919063046516,0.012466079467874813,0.027388121705427926,0.018803848125891864,0.007812570242184513,0.009552013233808498,0.03947370670785255,0.0423627876230781,0.005454235310328848,0.01899068950188587,0.018470146759185013,0.01557915426690637,0.005649027929787609,0.04322128558038374,0.014008741347232068,0.02366666904442205,0.010556911893740528,0.011669068428386442,0.024694951909508545,0.005206862078679597,0.020322001348382912,0.01911154045703678,0.032848619914680244,0.048399685671320025,0.03166914600397597,0.0318024540678441,0.018795157410542718,0.00893923258835061,0.022063587494348225,0.008085916399927395,0.015114710539463339,0.02285944295036768,0.005419680037738628,0.036620678220420366,0.015236604828405387,0.039148391109489644,0.0033271228541380538,0.018731361765793597,0.025327929831087115,0.018890696958023145,0.041829202494408024,0.004764797302101664,0.046907303168768344,0.012051534795944674,0.03381677109982606,0.016676676248362998,0.03946006649642042,0.007726798667432533,0.003553081112439127,0.0016840867435603535,0.008960846859247473,0.01884092665527648,-0.0004865628045275239,0.02569109372781786,-0.008530781469897719,0.022697948885268993
2022-09-08,-0.00961791504011067,0.013048896789698672,0.021871874288897697,0.01029707060344398,0.005235288621008971,0.03981909489563695,0.0026961175509447877,0.008362180247176942,0.0026259778181887405,0.013462019362920907,0.03217157307801677,0.017928549877963107,0.026252438725416383,0.009016525541972964,0.008183844730424328,0.026115492860606437,0.012661809045315664,0.007383568437461241,-0.0009815854238167665,0.0236169574132572,0.005415412975283251,-0.003194728525854451,-0.009523899465709418,0.011597047562358576,0.002582191672036993,0.004784667263011189,-0.009776227117691105,0.014581343832249294,0.0081688275266103,-0.006716179527471056,0.005951044593828891,0.003262628442857185,0.008614959128254496,0.018542247605859874,0.008045063359395588,0.023295848868833513,-0.0030493124562320784,0.012516025264433184,-0.0011663245930615407,0.015300638714365489,0.004412395624891152,-0.007652185053079408,0.008954155594336655,0.010412122937433876,0.004288493543858518,0.006331382828429932,0.01819026319712358,0.0016660570030715416,0.0003322961053018325,-0.006638732651508383,0.0023043501465001004,0.014881991392883265,0.020125279471357116,0.0021479734986209476,-0.003347570303054659,0.020593838354294736,0.001307330045151378,0.010108371970346308,0.010675348966426856,0.012635536830767125,0.0019440046788878895,0.18846827748082062,-0.010177303909933433,0.01908352543297065,-0.004263213115735964,0.009710219736173364,0.042943030983959574,-0.005927650994661304,0.009568656088592808,0.026897915359408664,0.01959815762903916,0.015619388339798812,0.021645008447147118,0.011175418951621108,0.006774788806795939,-0.0008150697256081862,0.0014471184831568173,0.015996300639555816,0.005842163985254389,0.005083313856699467,0.00817912658952391,-0.01190742938989331
2022-09-09,0.01883971744989621,0.006404427560298576,0.013926676820070094,0.029064446874770278,0.009754377473896403,0.03225414602945209,0.009126130881821792,-0.0003057372665185021,0.02657523304266962,0.020451971030875038,0.008369248697168041,0.03935406733475433,0.005116402628288164,0.011242516390291168,0.008576243054945865,0.01543095566817354,0.034616273622729565,-0.0005638668341854114,0.014098965569273592,0.03626517041277877,0.025777452634764497,0.02537168135604362,0.00622726691403841,0.00868507954014408,0.003660023851878691,0.0027651102791388382,0.0209448480425638,0.01407353256654087,-0.00043340536630054327,0.020604636515001218,0.005604307248891827,0.02308931700052841,0.025031855908834055,0.03044980250531726,0.0019348940791554803,0.004806025216993026,0.0032196166774276502,0.006973080171329249,0.00447988778610009,0.006213761972727827,0.017511525161646002,0.006234529473168271,0.020935348708904122,0.043749129020140165,0.0029471842715578234,-0.0009151118260934954,0.011533030639226727,0.02297706999272231,-0.004098645164699821,0.026952184387140754,0.020601570854382523,0.04272691225023162,0.028377511465385474,0.016878862633731728,0.003185120583209855,0.016142746563387878,0.015232966778938373,0.013446938287161814,0.01505955294350847,0.0006239491435038325,0.024835018648713847,0.021824120825065352,0.01709815416655358,0.01886265275579979,0.0013850506260439932,0.0064296698746098,0.044125711049408434,0.01550361738642514,0.0022567466848566475,0.005012656566760532,0.03602289482946186,0.01383540842649511,0.03585398860912514,-0.002890519882650544,0.006685688463241579,0.013052562870364381,0.022370389337567964,0.010796204791235553,0.022265093890610377,0.0030052078648590275,0.016752862745579966,0.03672148439563294
2022-09-10,0.01883971744989621,0.006404427560298576,0.013926676820070094,0.029064446874770278,0.009754377473896403,0.03225414602945209,0.009126130881821792,-0.0003057372665185021,0.02657523304266962,0.020451971030875038,0.008369248697168041,0.03935406733475433,0.005116402628288164,0.011242516390291168,0.008576243054945865,0.01543095566817354,0.034616273622729565,-0.0005638668341854114,0.014098965569273592,0.03626517041277877,0.025777452634764497,0.02537168135604362,0.00622726691403841,0.00868507954014408,0.003660023851878691,0.0027651102791388382,0.0209448480425638,0.01407353256654087,-0.00043340536630054327,0.020604636515001218,0.005604307248891827,0.02308931700052841,0.025031855908834055,0.03044980250531726,0.0019348940791554803,0.004806025216993026,0.0032196166774276502,0.006973080171329249,0.00447988778610009,0.006213761972727827,0.017511525161646002,0.006234529473168271,0.020935348708904122,0.043749129020140165,0.0029471842715578234,-0.0009151118260934954,0.011533030639226727,0.02297706999272231,-0.004098645164699821,0.026952184387140754,0.020601570854382523,0.04272691225023162,0.028377511465385474,0.016878862633731728,0.003185120583209855,0.016142746563387878,0.015232966778938373,0.013446938287161814,0.01505955294350847,0.0006239491435038325,0.024835018648713847,0.021824120825065352,0.01709815416655358,0.01886265275579979,0.0013850506260439932,0.0064296698746098,0.044125711049408434,0.01550361738642514,0.0022567466848566475,0.005012656566760532,0.03602289482946186,0.01383540842649511,0.03585398860912514,-0.002890519882650544,0.006685688463241579,0.013052562870364381,0.022370389337567964,0.010796204791235553,0.022265093890610377,0.0030052078648590275,0.016752862745579966,0.03672148439563294
2022-09-11,0.01883971744989621,0.006404427560298576,0.013926676820070094,0.029064446874770278,0.009754377473896403,0.03225414602945209,0.009126130881821792,-0.0003057372665185021,0.02657523304266962,0.020451971030875038,0.008369248697168041,0.03935406733475433,0.005116402628288164,0.011242516390291168,0.008576243054945865,0.01543095566817354,0.034616273622729565,-0.0005638668341854114,0.014098965569273592,0.03626517041277877,0.025777452634764497,0.02537168135604362,0.00622726691403841,0.00868507954014408,0.003660023851878691,0.0027651102791388382,0.0209448480425638,0.01407353256654087,-0.00043340536630054327,0.020604636515001218,0.005604307248891827,0.02308931700052841,0.025031855908834055,0.03044980250531726,0.0019348940791554803,0.004806025216993026,0.0032196166774276502,0.006973080171329249,0.00447988778610009,0.006213761972727827,0.017511525161646002,0.006234529473168271,0.020935348708904122,0.043749129020140165,0.0029471842715578234,-0.0009151118260934954,0.011533030639226727,0.02297706999272231,-0.004098645164699821,0.026952184387140754,0.020601570854382523,0.04272691225023162,0.028377511465385474,0.016878862633731728,0.003185120583209855,0.016142746563387878,0.015232966778938373,0.013446938287161814,0.01505955294350847,0.0006239491435038325,0.024835018648713847,0.021824120825065352,0.01709815416655358,0.01886265275579979,0.0013850506260439932,0.0064296698746098,0.044125711049408434,0.01550361738642514,0.0022567466848566475,0.005012656566760532,0.03602289482946186,0.01383540842649511,0.03585398860912514,-0.002890519882650544,0.006685688463241579,0.013052562870364381,0.022370389337567964,0.010796204791235553,0.022265093890610377,0.0030052078648590275,0.016752862745579966,0.03672148439563294
2022-09-12,0.03850793568248134,0.005798590575975204,0.007466905068301832,0.00400219508878652,-0.0014327679694640105,-0.009479199385862724,-0.04065562000091649,0.013379710379032073,0.023861278411006825,0.012748868097296917,0.00944496879925616,0.016299665387885964,0.001941263055445619,0.03135706369488234,0.009588203300879172,0.003946993154289924,0.015356984160892706,0.010153692526726266,0.005478992098784108,0.01869735130560235,0.01581553392509716,0.010505259363995378,0.009100743599634864,0.00012159716431558998,0.017288111572949738,0.041819871195823755,0.0018979437324400106,0.007291849275423035,-0.007439068226914314,0.0017738081990261723,0.011378693785286664,0.003178753457604877,0.011865901163928827,0.003162827241446564,-0.0004225100608442611,0.011832042048319114,0.0028882953385118704,-0.007806237780283998,-0.006856019895033261,0.0036470169693623156,0.007652131215812874,0.009294119825890013,0.0259666917888437,-0.001123091030963419,0.003777869965513103,0.009388654616750536,0.007713018535607352,0.008280778689809143,0.010122515029060697,0.012672823403089506,0.012706188600827728,0.013318319643177423,0.008201818216809542,0.015412977236176406,0.003925738159800796,-0.0016724299222249384,0.008145013297848891,0.004397026721439712,0.006181924531673877,0.014756293457439673,0.007194129665492932,-0.01874862164266855,-0.0027261860260834325,0.005097920856978355,0.007922536721990614,0.005630142185233833,0.00795654901713938,0.020552030156499423,0.005403793394952006,0.017193596552914636,0.01581694096302666,-0.0009372639422289275,0.022655736242858104,0.013178513532680736,0.009832616066439481,0.007448658182745316,0.006968977509240082,0.004690102028236831,0.01231064822513006,0.008988784743970468,0.01150257108566155,0.012415411931682163
2022-09-13,-0.058679523646580134,-0.026082853748876644,-0.03156750506868167,-0.07056708985978055,-0.03644178845489232,-0.08991021579901237,-0.045282496789953774,-0.03945821199908395,-0.0705752837581286,-0.04802851768924021,-0.036007978886295366,-0.04595388978567083,-0.07448254088455708,-0.018242179984314655,-0.03542338523715516,-0.03676037795114018,-0.04204789517955565,-0.01918966216061302,-0.05415931165328913,-0.04546282916524136,-0.019015388521747445,-0.03977995804154788,-0.02426034777417918,-0.026536461240563747,-0.05947959685592519,-0.042787969356179345,-0.05899335344177459,-0.0414207058216417,-0.06590719277257207,-0.03671300532453303,-0.0260983342671689,-0.07192653060809662,-0.05722836876329651,-0.047833574324878336,-0.026020079527638407,-0.03474874053386767,-0.03247994222950745,-0.02772659786232967,-0.022238701712475883,-0.0618701497641605,-0.03835475766259744,-0.03263336113241544,-0.018900731486137246,-0.09369085156314416,-0.04122119314625694,-0.02132494674219232,-0.034387136623323156,-0.05497833969444388,-0.021473643902444883,-0.07779137526505964,-0.059263190056487836,-0.0502005148820045,-0.09472604362765102,-0.013492533867391798,-0.03732023338231316,-0.03287258342658228,-0.02069435947546805,-0.03932411916927314,-0.03727225420383862,-0.027035323588282756,-0.06067674079480856,-0.013155260901261623,-0.04646915204486346,-0.026294464990494704,-0.023954956993199716,-0.04034983379356705,-0.025794880813950094,-0.03164576753494486,-0.03613022325964266,-0.03344348795749863,-0.04037188096320543,-0.04648844718454259,-0.036307701697716355,-0.03254583685642609,-0.03360954593434695,-0.03726832773118427,-0.03368342159204152,-0.04364862027755101,-0.023620203859962885,-0.0206418071715766,-0.02335827697819981,-0.032220839983733485
2022-09-14,0.009555502201880284,0.007363183429350828,-0.0005668437237994484,0.008496360489633092,-0.0024674872291244876,0.005452397450357971,0.005554196228333197,-0.011035635424356705,0.01364140798846103,0.01409700341566289,-0.00382374592542134,0.02425024114768526,-0.0020619713611029766,-0.008023762968666692,0.0004671561278546399,-0.011632606325267858,0.0018447575028608387,0.0003104917465692747,-0.004507059074918773,0.013788696767741415,0.02421409845896605,0.006621341745643106,0.0099823384929707,-0.0217454705504464,-0.011434302732698853,0.012583620067676327,0.006518359883919134,-0.003441325248943805,-0.005720729060685326,-0.02708410186662069,0.0034578211324141073,-0.0037555180345971717,0.017539896922496467,-0.0029328057478141822,0.020640826428895975,-0.002319663901372393,0.005292044960744757,0.010212786377914451,0.017834095008747886,-0.006403870284038882,0.0012598427301575565,0.006012061372536515,0.003321645164517939,-0.010840442919601512,-0.010467836907981587,0.015889682436100783,0.0014934751722650574,0.0009127710370824271,0.00022493995833428038,0.02746064319575403,0.012107282611193648,0.011295780751596762,-0.0002283848234103658,-0.05155174409784313,0.00758601259598457,-0.0008658915737834727,0.0023879102765198557,-0.02582672088930904,-0.003403580560737862,0.027891816296132577,0.020811825005594642,-0.005375126687554244,0.03201138576831708,-0.0027417800945541693,0.015339327659700697,-0.01500641338731834,0.001505544239122969,-0.0035646665575840286,-0.0030978517071856837,-0.002483953357877544,0.03587437200418364,0.016046675339749905,0.05523625667602472,-0.008152491182501276,-0.036855223202267196,-0.009080809597548312,-0.001302122630334579,0.014928463046897322,-0.011257271585771056,-0.00221876157208023,0.024546293415441234,-0.004721038894420659
2022-09-15,-0.018930017824952627,0.021210941896397717,-0.0068065179642470275,-0.1679317021312774,-0.01607813293130178,-0.010200042830998957,-0.0020165409646776267,-0.02684466384218054,-0.0176585314552421,-0.020773447974496873,0.018895835432513497,-0.005392899441225341,-0.01746495656713909,0.018589426137428866,-0.006177721204476461,0.000206614472146871,-0.011697716873449782,-0.0014030135022399248,-0.008858251754333857,-0.034314856255712844,-0.016230884511786114,-0.015377819293300288,-0.027363377817187118,0.032375314171602554,-0.01599315944587465,-0.002761544277971928,-0.019904662931865214,0.013322785750289112,-0.01736982430858036,-0.01728061577100115,-0.017229260680654335,-0.011651779301082854,-0.033696564098211645,-0.005503385846984399,0.0025507181515838084,0.015070573190931302,-0.013587540282956834,-0.0004521877640457639,-0.007296610784296775,-0.007017080276186527,-0.027282554660358227,-0.011122159299544077,0.0,-0.01267581908958526,-0.012090111721041352,-0.0023001383066720837,0.012388186772837928,-0.02711907619647924,-0.032290560434600324,0.050240987020088834,-0.014018617697941882,-0.04795733876093389,-0.015158514619894925,-0.02606771834261612,-0.016599570317913148,-0.004550333354577885,-0.007724839780880788,-0.040138779995431584,0.0036286076349312246,-0.012901925957221061,-0.019995306476805585,0.011797189284330933,-0.009143600993835155,-0.0023368875392179023,-0.02694193046250981,-0.011675590236244204,0.0023430673930855406,-0.000596564172751779,0.00807930725852768,-0.011019034781928227,0.003767273730617582,-0.015672316937831554,0.0024206303449767486,0.025776166503869602,0.001881176037081378,-0.03121078636562047,-0.0202598684498958,0.009864593908140096,-0.006056362040436691,-0.01074690642729148,-0.029077379170014406,-0.006553106462372393
2022-09-16,-0.010960130369237042,0.010876582165449733,-0.010089588032423658,-0.031151957851723644,0.012699961351513744,-0.001956711697276514,0.015285966744139179,0.0033869189368251895,-0.021777003694830932,0.004718779004415641,-0.011300821386758697,-0.04104737499552247,-0.00885598439161206,-0.003622185553198154,-0.006830554987555804,-0.006812453302764143,-0.016548787266197906,-0.015143586940612908,0.001271160902651225,-0.021126840401569313,-0.02596166454582094,-0.022749885773005962,-0.0015996096877874955,-0.01050829076209514,-0.03656967308608783,0.009230724914043087,-0.0010689721601105928,-0.016313825576593666,0.016314087529087917,0.0027706046367959036,0.014184391837552823,0.013869564588762318,0.0020849090666663628,-0.015933577023620304,0.015265472520853196,-0.006702339702958526,0.00016794855331436764,-0.0018740812360725778,0.0016924395836568351,0.00403048781470261,-0.005773381848521164,0.012254500662862933,-0.004083052360488226,-0.021798762628195245,-0.003505491106143732,0.011181570490581993,-0.00940398601043424,-0.002608200654468762,-0.01418421624015942,0.020180133832373937,-0.013080565680101741,-0.022385490238228445,0.020805989986510287,-0.020073904399346643,0.006571063327815985,0.0019589313613359582,0.006111686400985805,-0.021941059254895312,0.016163382209798183,-0.024896280994711528,-0.00024005316893083162,0.0063045796541638666,-0.004788907472984549,-0.009782183340367845,-0.0005175699549868629,-0.0028525218948233233,-0.02412675779097273,-0.0011932978315356557,-0.0033906954672145995,-0.019384715509488615,-0.0013168523341049454,0.01592184920480566,-0.03622096964235688,-0.003614168953562924,-0.02912620412649658,-0.04481080055779496,-0.01059519365136996,0.007091382250921319,0.005362005006100068,-0.0020979128760337806,-0.017083508371106282,-0.011810368996058807
2022-09-17,-0.010960130369237042,0.010876582165449733,-0.010089588032423658,-0.031151957851723644,0.012699961351513744,-0.001956711697276514,0.015285966744139179,0.0033869189368251895,-0.021777003694830932,0.004718779004415641,-0.011300821386758697,-0.04104737499552247,-0.00885598439161206,-0.003622185553198154,-0.006830554987555804,-0.006812453302764143,-0.016548787266197906,-0.015143586940612908,0.001271160902651225,-0.021126840401569313,-0.02596166454582094,-0.022749885773005962,-0.0015996096877874955,-0.01050829076209514,-0.03656967308608783,0.009230724914043087,-0.0010689721601105928,-0.016313825576593666,0.016314087529087917,0.0027706046367959036,0.014184391837552823,0.013869564588762318,0.0020849090666663628,-0.015933577023620304,0.015265472520853196,-0.006702339702958526,0.00016794855331436764,-0.0018740812360725778,0.0016924395836568351,0.00403048781470261,-0.005773381848521164,0.012254500662862933,-0.004083052360488226,-0.021798762628195245,-0.003505491106143732,0.011181570490581993,-0.00940398601043424,-0.002608200654468762,-0.01418421624015942,0.020180133832373937,-0.013080565680101741,-0.022385490238228445,0.020805989986510287,-0.020073904399346643,0.006571063327815985,0.0019589313613359582,0.006111686400985805,-0.021941059254895312,0.016163382209798183,-0.024896280994711528,-0.00024005316893083162,0.0063045796541638666,-0.004788907472984549,-0.009782183340367845,-0.0005175699549868629,-0.0028525218948233233,-0.02412675779097273,-0.0011932978315356557,-0.0033906954672145995,-0.019384715509488615,-0.0013168523341049454,0.01592184920480566,-0.03622096964235688,-0.003614168953562924,-0.02912620412649658,-0.04481080055779496,-0.01059519365136996,0.007091382250921319,0.005362005006100068,-0.0020979128760337806,-0.017083508371106282,-0.011810368996058807
2022-09-18,-0.010960130369237042,0.010876582165449733,-0.010089588032423658,-0.031151957851723644,0.012699961351513744,-0.001956711697276514,0.015285966744139179,0.0033869189368251895,-0.021777003694830932,0.004718779004415641,-0.011300821386758697,-0.04104737499552247,-0.00885598439161206,-0.003622185553198154,-0.006830554987555804,-0.006812453302764143,-0.016548787266197906,-0.015143586940612908,0.001271160902651225,-0.021126840401569313,-0.02596166454582094,-0.022749885773005962,-0.0015996096877874955,-0.01050829076209514,-0.03656967308608783,0.009230724914043087,-0.0010689721601105928,-0.016313825576593666,0.016314087529087917,0.0027706046367959036,0.014184391837552823,0.013869564588762318,0.0020849090666663628,-0.015933577023620304,0.015265472520853196,-0.006702339702958526,0.00016794855331436764,-0.0018740812360725778,0.0016924395836568351,0.00403048781470261,-0.005773381848521164,0.012254500662862933,-0.004083052360488226,-0.021798762628195245,-0.003505491106143732,0.011181570490581993,-0.00940398601043424,-0.002608200654468762,-0.01418421624015942,0.020180133832373937,-0.013080565680101741,-0.022385490238228445,0.020805989986510287,-0.020073904399346643,0.006571063327815985,0.0019589313613359582,0.006111686400985805,-0.021941059254895312,0.016163382209798183,-0.024896280994711528,-0.00024005316893083162,0.0063045796541638666,-0.004788907472984549,-0.009782183340367845,-0.0005175699549868629,-0.0028525218948233233,-0.02412675779097273,-0.0011932978315356557,-0.0033906954672145995,-0.019384715509488615,-0.0013168523341049454,0.01592184920480566,-0.03622096964235688,-0.003614168953562924,-0.02912620412649658,-0.04481080055779496,-0.01059519365136996,0.007091382250921319,0.005362005006100068,-0.0020979128760337806,-0.017083508371106282,-0.011810368996058807
2022-09-19,0.025083011100921926,-0.009718162382546858,0.0008654643251886363,-0.011485817834411494,0.008902624563909,0.003398176703393707,-0.001644063487451386,0.0065477267526556915,0.009147615105472573,-0.0013133569861469852,0.016705656522082446,0.014143748640841336,0.012748354500371706,-0.01859612180120407,0.015065007405907105,0.002701985798613027,0.014709894112943322,0.013896873386104236,0.0048199380161182415,0.008712390436028894,0.0028762505521073845,0.00849884948210744,0.006596828043833769,-0.000499798214220637,0.009941402689448209,0.0033537325815795604,0.002626499248835623,0.007510598118945611,0.01612498191149858,0.007217424276038997,0.0036143103995105452,0.006839915642594452,0.0016310601302096384,-0.019730425099450666,-0.007875917246910169,0.009224395044027611,0.007558016377001264,-0.012302362692268143,0.005382598051638876,0.017152535518578205,-0.0034906906208208577,0.001326670067684832,-0.00631581503811296,0.011825964095047325,0.005628720445622903,-0.012311962708547064,0.014754306505530002,-0.0008990433143989396,0.024177132468741203,0.01457543800787442,0.02967731690094033,-0.00176139037459222,0.013941483344254602,0.0034869641399863927,0.010540812041999637,-0.012817688108654801,-0.002097091784326155,-0.007653650224896724,0.003767321304326332,0.010957433822307072,0.01360536293282033,0.00709551765254024,-0.002934456227598581,0.025601701413279665,0.013203653749903177,-0.003987628368517737,-0.0016721948932444386,0.001194723492488503,0.013609602921733188,-0.0029746133372002825,0.018856110452001085,0.0059906984450430745,-0.01378016065932497,0.004855954911449301,0.019811174202732484,0.018787895963611412,-0.0008795128032108579,-0.015774315492840807,-0.000242453315291713,0.00855919158934948,-0.00010700669889140979,-0.0006994587297841637
2022-09-20,0.01566540810559358,-0.0062387922705834375,-0.01710056220526035,-0.016888468692939362,-0.009248359328237754,-0.019799357946223006,-0.013217022545401469,-0.03878802658083502,-0.019813903001303146,-0.017495766269907564,-0.014989930669543239,-0.0033419901012861075,-0.019567228811825155,-0.0065536280074222075,-0.006524492721183273,-0.020522447787989395,-0.022623523521325906,-0.022409709112843346,-0.01391711956095154,-0.019826032482061162,-0.00395145890760884,-0.014656011177094919,-0.01095391674143531,-0.009416847399073336,-0.006860424356356032,-0.018839218829967197,-0.018725222098684102,-0.016430365364916155,-0.022288006557744322,-0.00906910987759213,-0.011195352421080162,-0.016304304896507582,-0.013854476527924708,-0.013154658888238635,-0.007878316803044183,-0.019718910572544823,-0.001500153745038535,-0.011012778478541985,0.009747528422682672,-0.02403906954976731,-0.002420196247315709,-0.010434016993283945,-0.013603996973129528,-0.013038946436212062,-0.011130846594784027,-0.007386854812446275,-0.01724509773769367,-0.008465518995741772,-0.013242708920627733,-0.0032015710859262247,-0.04467871782569033,-0.0325843453327741,-0.015393841107962714,-0.01389915983205614,0.0011261082618747587,-0.014744778012777071,-0.0035510695586983276,-0.016578102761618196,0.0009384566016765739,-0.03577819182945863,-0.014843875144536112,-0.015545023989081197,0.002354377809332009,-0.004883844359193312,-0.013414851962154084,-0.015492224244073927,-0.013219935264272231,-0.011933113994473277,-0.02776934214036153,-0.013915877376873942,-0.0011000625419275156,-0.0011429411558538938,0.0,-0.0014325236082597392,-0.013552207973528518,-0.02416277917849352,-0.0054884966532522395,0.006312645368935721,-0.01576136355406199,-0.005806682451650946,-0.008154510991897679,-0.027037505797448014
2022-09-21,-0.020267603692849967,-0.010298462703638211,-0.016225197139537406,-0.016354050043124735,-0.013359447715482697,-0.01023251352912169,-0.014272595905063912,-0.015762773751530124,-0.02987152347123645,-0.013947821775473601,-0.029850722051729228,-0.04741572427335683,-0.022850312326437083,-0.003872192315904077,-0.023057823172700442,-0.01947065643896384,-0.03393471514022495,-0.027241791579832975,-0.012912167598558733,-0.014485900401920881,-0.008126544781372202,-0.02863258173975003,-0.012779266453097904,-0.020463923359658964,-0.020573617764899632,-0.01672353210443045,-0.018390387135251096,-0.007888571242139264,-0.009483143862785592,-0.015309732822534339,-0.010847391180343724,-0.01691982979241846,-0.021875329457270443,-0.022600900509408772,-0.010244299537278678,-0.028835515658357957,-0.008347423592336756,-0.01739978509283524,-0.0009035103472416761,-0.010766059006913298,-0.02799513457521008,0.0,-0.030861318570939877,-0.0271749929320948,-0.012027938264917548,-0.01709295125680499,-0.009519490619587123,-0.014435999845970549,-0.020072211115770955,-0.0246242982747924,-0.02567849770207198,-0.023759774419294,0.006451266953062751,-0.019967840089305855,-0.0028414822752566016,-0.018985892153197126,-0.012872829754514425,-0.021454924817169707,0.0042702425087464135,-0.004911022173204382,-0.0012021548213925204,-0.027817969482853977,-0.00974759803785974,-0.0059988489910853815,-0.014115517205195438,-0.013172255789266063,-0.02518819726556243,-0.018719704272504356,-0.011927047076413788,-0.012158082115775848,-0.025685948599634356,-0.01662051532525488,-0.03239125008502508,-0.02050500563983504,-0.006470591848832696,-0.010530400468785062,-0.026292468373942834,-0.0227922509558679,-0.027346697183087243,0.009135253843862934,-0.016118864832510238,-0.0111152918293983
2022-09-22,-0.006375105367809275,0.019243140864794617,0.0041726707986669,0.0026545923787275605,0.000216990587892818,-0.06686362959823888,0.014657430528117743,-0.005850936466649026,-0.010376272544574294,-0.009395628986017202,-0.019608024107680033,-0.0476670505138832,-0.01248174687638881,0.026346193434302334,-0.008236612798942389,-0.016188407369531532,-0.008141672470025951,-0.005370643079517068,-0.011966108391062047,0.017069580998427814,-0.0007741773517125905,-0.02229870837202408,0.0037395606373102908,-0.006140718108416432,0.0021464991124640065,0.004251808710513227,0.008662453373533552,-0.024289716425062613,-0.008948082500495058,-0.006024074470172058,0.003041838183342138,-0.01404988554704345,-0.029289406967090592,-0.020303484369324387,0.017760611751788113,-0.011378650942275637,-0.0023568442756369823,0.04853602749012653,0.004473945635370846,-0.0012742225930545414,-0.02016424876001277,0.0008369822162630491,-0.01751916418243904,0.004925641989481422,-0.015560009952327869,0.03525387361461485,-0.01841126973725915,0.008495441409805515,-0.005121062045318925,0.0007599440126693224,-0.012426100548574737,-0.03602120349476945,-0.05278645434344109,-0.010786331897298163,0.0009499913686499273,0.014799697509780607,0.0035365824226480935,-9.227369264785956e-05,-0.006533848090276129,-0.03860492028169682,-0.007543065195608101,0.005302129617103413,-0.010317748756765388,-0.011658141948445055,-0.00249574901432148,-0.03735664408857786,-0.0168962953894356,-0.0006155143480544023,-0.015089057927192284,-0.01027215248083957,-0.040591728559117746,-0.004163910458595543,-0.062028205849682494,0.010506088789293822,-0.012836806672471446,-0.03434385671051188,-0.006576853346137335,0.0211840319925225,0.011398243570667876,-0.010239623639524686,-0.004177798199140659,-0.011769196970489948
2022-09-23,-0.015123984033956761,0.00034971944509987196,-0.0038585339748055114,-0.008708980774967512,-0.0008246382635526128,-0.02215828655435026,-0.0034250927930327135,-0.017054743189213184,-0.03009120154088929,-0.018697390090222088,-0.023692025279530404,-0.02946669572146532,-0.015170637526373154,-0.008135760542086756,-0.0027560266844393055,-0.028960311172585906,-0.03699814592422346,-0.006612141430118235,-0.04263391370549763,-0.020912472104624324,-0.06533664552335383,-0.026037621244044518,-0.00926627076127673,-0.019508379957076438,-0.012392994086540932,-0.014269947129484817,-0.013980439326110483,-0.03499307546984798,0.006688061319104488,-0.010793807918906384,-0.020748665382779863,-0.01959392909796276,-0.006906930448177917,-0.002930696845444225,0.003249800659979929,-0.01861355810896248,-0.011137555129999477,0.0018980540818580582,-0.021346524041546466,5.313522820848959e-05,-0.016020759980994392,-0.014214183366447641,-0.010770737152037135,-0.016874597490435073,0.0011242064680778707,-0.008342165105114985,-0.03845676326899128,-0.012698049493002128,-0.012209757359823992,-0.04488504219645717,-0.015525175236334898,-0.025660884937997563,-0.003582596938499827,-0.022414136956731667,-0.00047449556743039967,-0.010993797964164553,-0.00462524768293493,0.0005529280547706961,-0.04175796656858444,-0.007871348535027467,-0.02013258196588541,0.013178110308071922,-0.017016305479670257,-0.0162365992621728,-0.0125098544910478,-0.01399023386306053,-0.009335628266612939,-0.014162538598357588,-0.01193363056866803,0.0009613120094127403,-0.04594757245188685,-0.008178868184024135,-0.026592030472730843,-0.007440356127454417,-0.024860398026613773,-0.02102937136692229,-0.009849757171807139,-0.010092841265001318,-0.010267914590193272,-0.024964429176196568,-0.05321846779395023,0.003947536737707313
